"PVWatts Hourly PV Performance Data"
"Requested Location","47.14817909516576, -71.26903775539678"
"Location","Lat, Lng: 47.13, -71.26"
"Latitude (DD)","47.13"
"Longitude (DD)","-71.26"
"Elevation (m)","647.84997558594"
"DC System Size (kW)","496.3"
"Module Type","Standard"
"Array Type","Fixed (open rack)"
"Array Tilt (deg)","20"
"Array Azimuth (deg)","180"
"System Losses (%)","14.08"
"DC to AC Size Ratio","1.2"
"Inverter Efficiency (%)","96"
"Ground Coverage Ratio","NA"
"Albedo","From weather file"
"Bifacial","No (0)"
"Monthly Irradiance Loss (%)",""
"","Jan","0"
"","Feb","0"
"","Mar","0"
"","Apr","0"
"","May","0"
"","June","0"
"","July","0"
"","Aug","0"
"","Sept","0"
"","Oct","0"
"","Nov","0"
"","Dec","0"

"Month","Day","Hour","Beam Irradiance (W/m2)","Diffuse Irradiance (W/m2)","Ambient Temperature (C)","Wind Speed (m/s)","Albedo","Plane of Array Irradiance (W/m2)","Cell Temperature (C)","DC Array Output (W)","AC System Output (W)"
"6","21","4","0","22","13","0.6","0.12","20.393","13.673","7272.446","5047.638"
"6","21","5","0","71","14","0.7","0.12","64.93","16.148","26803.202","23886.342"
"6","21","6","22","147","16","0.7","0.12","142.723","20.711","59179.649","55115.563"
"6","21","7","47","228","18","0.5","0.12","239.958","26.368","98389.467","92936.021"
"6","21","8","64","307","20","0.3","0.12","340.133","32.562","136122.764","129332.277"
"6","21","9","50","353","21","0.2","0.12","385.665","35.667","151734.522","144390.849"
"6","21","10","814","153","22","0.2","0.12","943.562","58.033","345669.24","331453.688"
"6","21","11","820","157","23","0.4","0.12","990.262","58.536","361137.155","346373.514"
"6","21","12","816","155","24","0.6","0.12","974.011","56.983","357869.498","343221.643"
"6","21","13","830","131","24","0.7","0.12","900.385","53.679","336969.456","323062.172"
"6","21","14","789","130","23","0.8","0.12","771.989","47.797","297776.119","285257.611"
"6","21","15","732","124","23","0.7","0.12","599.821","42.835","237646.161","227258.297"
"6","21","16","175","213","22","0.6","0.12","279.567","31.485","113258.198","107277.893"
"6","21","17","514","92","21","0.5","0.12","210.036","28.138","77726.099","73004.838"
"6","21","18","302","59","20","0.5","0.12","55.168","21.842","18727.075","16096.384"
"6","21","19","23","8","19","0.5","0.12","7.61","19.243","2078.594","37.825"
"6","21","20","0","0","19","0.6","0.12","0","19","0","0"
"6","21","21","0","0","19","0.6","0.12","0","19","0","0"
"6","21","22","0","0","18","0.7","0.12","0","18","0","0"
"6","21","23","0","0","18","0.7","0.12","0","18","0","0"
"6","22","0","0","0","17","0.6","0.12","0","17","0","0"
"6","22","1","0","0","17","0.7","0.12","0","17","0","0"
"6","22","2","0","0","16","0.7","0.12","0","16","0","0"
"6","22","3","0","0","16","0.6","0.12","0","16","0","0"
"6","22","4","0","10","17","0.8","0.12","9.248","17.289","3109.957","1032.642"
"6","22","5","0","43","18","1","0.12","39.87","19.218","15900.686","13370.145"
"6","22","6","197","165","19","1.2","0.12","218.227","25.306","88674.809","83565.592"
"6","22","7","61","235","20","1.3","0.12","254.041","27.19","104074.319","98419.436"
"6","22","8","24","260","21","1.4","0.12","261.527","28.208","105541.54","99834.667"
"6","22","9","39","337","22","1.5","0.12","360.264","31.689","143736.527","136676.254"
"6","22","10","463","367","23","1.6","0.12","825.319","44.755","317799.869","304571.84"
"6","22","11","180","464","23","1.7","0.12","648.172","39.677","252599.586","241681.863"
"6","22","12","903","106","23","1.7","0.12","1003.087","48.929","381752.001","366257.893"
"6","22","13","885","110","23","1.7","0.12","930.094","47.057","357991.702","343339.517"
"6","22","14","872","99","22","1.6","0.12","804.207","43.289","316365.788","303188.575"
"6","22","15","841","87","22","1.4","0.12","631.882","39.534","254302.063","243324.014"
"6","22","16","782","75","21","1.1","0.12","430.239","33.802","175125.855","166953.334"
"6","22","17","0","10","20","0.8","0.12","9.254","20.298","3421.912","1333.544"
"6","22","18","0","8","18","0.6","0.12","7.395","18.251","2700.723","637.909"
"6","22","19","0","0","16","0.6","0.12","0","0","0","0"
"6","22","20","0","0","16","0.6","0.12","0","16","0","0"
"6","22","21","0","0","15","0.7","0.12","0","15","0","0"
"6","22","22","0","0","14","0.8","0.12","0","14","0","0"
"6","22","23","0","0","13","0.8","0.12","0","13","0","0"
"6","23","0","0","0","13","0.8","0.12","0","13","0","0"
"6","23","1","0","0","12","0.7","0.12","0","12","0","0"
"6","23","2","0","0","11","0.7","0.12","0","11","0","0"
"6","23","3","0","0","11","0.6","0.12","0","11","0","0"
"6","23","4","309","25","11","0.7","0.12","18.798","11.602","6697.89","4493.441"
"6","23","5","601","51","13","0.8","0.12","115.54","16.351","35300.352","32082.405"
"6","23","6","349","144","14","0.8","0.12","250.347","21.984","102381.283","96786.391"
"6","23","7","26","209","16","0.7","0.12","208.675","22.876","86302.074","81276.932"
"6","23","8","116","325","17","0.6","0.12","399.635","30.517","162193.936","154479.644"
"6","23","9","9","196","18","0.5","0.12","191.683","24.651","77100.174","72401.093"
"6","23","10","170","442","19","0.4","0.12","605.848","40.663","235394.386","225086.311"
"6","23","11","115","457","20","0.4","0.12","576.172","40.581","223023.914","213154.174"
"6","23","12","8","177","20","0.4","0.12","174.219","26.217","69021.941","64609.103"
"6","23","13","31","342","20","0.4","0.12","361.623","32.917","143138.174","136099.103"
"6","23","14","348","335","20","0.4","0.12","615.277","42.071","240490.954","230002.287"
"6","23","15","544","200","19","0.4","0.12","551.741","38.861","221087.069","211285.959"
"6","23","16","391","180","18","0.5","0.12","351.036","30.26","144013.22","136943.143"
"6","23","17","67","131","17","0.5","0.12","135.413","21.714","55107.572","51187.776"
"6","23","18","0","56","15","0.5","0.12","50.429","16.76","20312.783","17625.904"
"6","23","19","0","5","13","0.5","0.12","4.756","13.152","1309.551","0"
"6","23","20","0","0","12","0.6","0.12","0","12","0","0"
"6","23","21","0","0","12","0.6","0.12","0","12","0","0"
"6","23","22","0","0","11","0.6","0.12","0","11","0","0"
"6","23","23","0","0","11","0.6","0.12","0","11","0","0"
"6","24","0","0","0","10","0.7","0.12","0","10","0","0"
"6","24","1","0","0","10","0.7","0.12","0","10","0","0"
"6","24","2","0","0","10","0.7","0.12","0","10","0","0"
"6","24","3","0","0","10","0.6","0.12","0","10","0","0"
"6","24","4","296","26","10","0.7","0.12","19.77","10.633","7062.924","4845.541"
"6","24","5","552","52","12","0.7","0.12","109.99","15.295","34144.75","30967.75"
"6","24","6","729","64","14","0.6","0.12","305.136","24.215","121578.444","115303.32"
"6","24","7","839","79","17","0.7","0.12","530.815","34.589","218842.291","209120.723"
"6","24","8","896","85","18","0.8","0.12","729.564","41.472","290513.386","278252.226"
"6","24","9","929","89","19","0.7","0.12","890.788","48.394","342229.76","328136.083"
"6","24","10","951","88","20","0.7","0.12","1000.997","52.997","375177.683","359916.53"
"6","24","11","954","91","21","0.8","0.12","1049.155","54.644","389463.431","373696.077"
"6","24","12","945","93","21","0.9","0.12","1031.359","53.216","385462.748","369837.155"
"6","24","13","924","96","21","0.9","0.12","952.226","50.763","360943.321","346186.548"
"6","24","14","891","96","21","0.9","0.12","817.235","46.577","317197.667","303990.976"
"6","24","15","843","91","20","0.9","0.12","638.125","40.012","256290.975","245242.451"
"6","24","16","161","214","19","0.9","0.12","274.57","27.588","112940.363","106971.321"
"6","24","17","300","120","18","0.8","0.12","182.683","23.772","71014.261","66530.827"
"6","24","18","340","54","16","0.8","0.12","53.021","17.608","17634.707","15042.723"
"6","24","19","0","10","14","0.9","0.13","9.513","14.272","2695.897","633.254"
"6","24","20","0","0","14","0.9","0.13","0","14","0","0"
"6","24","21","0","0","13","0.9","0.13","0","13","0","0"
"6","24","22","0","0","13","0.8","0.13","0","13","0","0"
"6","24","23","0","0","12","0.7","0.13","0","12","0","0"
"6","25","0","0","0","12","0.6","0.13","0","12","0","0"
"6","25","1","0","0","11","0.6","0.13","0","11","0","0"
"6","25","2","0","0","11","0.5","0.13","0","11","0","0"
"6","25","3","0","0","11","0.5","0.13","0","11","0","0"
"6","25","4","0","9","11","0.6","0.13","8.324","11.274","2834.292","766.746"
"6","25","5","17","84","12","0.6","0.13","77.961","14.643","32237.377","29127.963"
"6","25","6","118","166","13","0.4","0.13","192.373","19.902","80033.441","75230.422"
"6","25","7","0","59","13","0.4","0.13","54.8","14.967","22207.74","19453.715"
"6","25","8","9","203","13","0.6","0.13","196.598","19.641","81297.845","76450.023"
"6","25","9","0","108","13","0.7","0.13","100.735","16.302","40894.551","37478.379"
"6","25","10","7","169","14","0.8","0.13","165.304","19.269","67314.532","62962.194"
"6","25","11","0","87","14","0.9","0.13","81.216","16.52","32464.947","29347.469"
"6","25","12","0","102","15","0.9","0.13","95.307","17.957","38130.821","34812.579"
"6","25","13","39","361","15","0.8","0.13","388.182","27.384","157370.05","149826.687"
"6","25","14","277","355","15","0.8","0.13","578.549","33.524","233449.194","223210.045"
"6","25","15","86","287","14","0.9","0.13","328.916","24.264","136570.259","129763.915"
"6","25","16","0","139","14","0.8","0.13","129.072","18.143","53672.28","49803.342"
"6","25","17","0","84","13","0.8","0.13","77.643","15.499","32371.715","29257.541"
"6","25","18","0","27","13","1","0.13","25.015","13.762","9899.55","7581.653"
"6","25","19","0","2","13","1.2","0.13","1.903","13.05","499.729","0"
"6","25","20","0","0","13","1.3","0.13","0","13","0","0"
"6","25","21","0","0","12","1.3","0.13","0","12","0","0"
"6","25","22","0","0","12","1.3","0.13","0","12","0","0"
"6","25","23","0","0","12","1.2","0.13","0","12","0","0"
"6","26","0","0","0","12","1.2","0.13","0","12","0","0"
"6","26","1","0","0","11","1.2","0.13","0","11","0","0"
"6","26","2","0","0","11","1.2","0.13","0","11","0","0"
"6","26","3","0","0","11","1.1","0.13","0","11","0","0"
"6","26","4","21","27","11","1.1","0.13","24.104","11.693","8557.498","6287.156"
"6","26","5","0","44","12","1","0.13","40.811","13.247","16719.917","14160.348"
"6","26","6","18","143","12","0.9","0.13","137.668","16.309","58062.999","54038.48"
"6","26","7","0","136","12","0.7","0.13","126.564","16.168","52755.411","48918.961"
"6","26","8","47","292","13","0.7","0.13","313.233","23.296","129699.077","123136.207"
"6","26","9","7","174","14","0.9","0.13","169.084","19.256","69196.359","64777.341"
"6","26","10","33","358","14","1.1","0.13","381.521","25.263","155642.072","148159.938"
"6","26","11","15","273","14","1.2","0.13","273.612","21.877","111885.694","105954.023"
"6","26","12","14","258","14","1.3","0.13","257.882","21.25","105579.017","99870.817"
"6","26","13","11","222","14","1.4","0.13","219.221","20.025","89973.696","84818.454"
"6","26","14","22","278","14","1.5","0.13","279.96","21.533","115706.539","109639.48"
"6","26","15","0","144","13","1.6","0.13","134.301","16.54","55653.117","51713.99"
"6","26","16","12","169","12","1.7","0.13","162.317","16.2","68589.141","64191.639"
"6","26","17","53","129","12","1.7","0.13","130.432","15.37","54585.331","50684.039"
"6","26","18","116","64","11","1.5","0.13","57.835","12.54","22536.319","19770.651"
"6","26","19","0","8","11","1.3","0.13","7.61","11.197","2166.518","122.634"
"6","26","20","0","0","11","1.3","0.13","0","11","0","0"
"6","26","21","0","0","11","1.2","0.13","0","11","0","0"
"6","26","22","0","0","11","1.2","0.13","0","11","0","0"
"6","26","23","0","0","11","1.1","0.13","0","11","0","0"
"6","27","0","0","0","11","1","0.13","0","11","0","0"
"6","27","1","0","0","11","0.8","0.13","0","11","0","0"
"6","27","2","0","0","11","0.8","0.13","0","11","0","0"
"6","27","3","0","0","11","0.8","0.13","0","11","0","0"
"6","27","4","0","1","11","0.8","0.13","0.923","11.029","0","0"
"6","27","5","0","48","11","1","0.13","44.535","12.361","18381.869","15763.41"
"6","27","6","0","15","12","1.2","0.13","13.894","12.404","5424.999","3265.654"
"6","27","7","0","62","13","1.4","0.13","57.591","14.591","23428.369","20631.093"
"6","27","8","19","244","15","1.5","0.13","242.693","21.538","100339.717","94817.166"
"6","27","9","80","376","16","1.5","0.13","434.299","27.686","177067.364","168826.048"
"6","27","10","195","441","16","1.5","0.13","628.654","32.914","252189.595","241286.399"
"6","27","11","133","462","17","1.6","0.13","599.446","32.757","239638.399","229179.942"
"6","27","12","81","437","17","1.6","0.13","511.099","30.429","205552.217","196301.569"
"6","27","13","5","151","17","1.5","0.13","146.05","20.923","58887.61","54833.872"
"6","27","14","29","297","17","1.4","0.13","309.669","25.525","126384.75","119939.32"
"6","27","15","197","295","16","1.2","0.13","412.43","27.95","170283.676","162282.732"
"6","27","16","0","19","16","1.1","0.13","17.615","16.523","6769.665","4562.673"
"6","27","17","312","119","15","0.8","0.13","185.337","20.853","72836.247","68288.253"
"6","27","18","220","59","14","0.5","0.13","53.556","15.805","19237.397","16588.623"
"6","27","19","0","9","12","0.5","0.13","8.562","12.273","2438.138","384.629"
"6","27","20","0","0","11","0.5","0.13","0","11","0","0"
"6","27","21","0","0","11","0.5","0.13","0","11","0","0"
"6","27","22","0","0","10","0.5","0.13","0","10","0","0"
"6","27","23","0","0","10","0.5","0.13","0","10","0","0"
"6","28","0","0","0","10","0.5","0.13","0","10","0","0"
"6","28","1","0","0","10","0.5","0.13","0","10","0","0"
"6","28","2","0","0","9","0.5","0.13","0","9","0","0"
"6","28","3","0","0","9","0.5","0.13","0","9","0","0"
"6","28","4","309","23","10","0.6","0.13","17.206","10.562","5960.332","3782.018"
"6","28","5","124","88","12","0.7","0.13","91.454","14.963","35680.141","32448.736"
"6","28","6","16","141","14","0.6","0.13","135.147","18.589","56464.487","52496.61"
"6","28","7","47","226","16","0.5","0.13","237.822","24.295","98334.272","92882.781"
"6","28","8","527","231","17","0.5","0.13","610.016","38.297","244226.621","233605.584"
"6","28","9","919","81","18","0.5","0.13","872.295","48.459","335199.465","321354.899"
"6","28","10","430","367","19","0.7","0.13","793.302","45.077","304998.324","292223.904"
"6","28","11","141","462","19","0.9","0.13","607.461","37.879","238054.195","227651.872"
"6","28","12","418","387","19","1","0.13","818.851","43.856","315821.535","302663.607"
"6","28","13","0","118","18","1","0.13","110.252","21.336","43867.972","40346.439"
"6","28","14","401","314","18","1.1","0.13","638.164","36.933","255056.57","244051.786"
"6","28","15","256","287","18","1.1","0.13","447.039","31.279","182751.041","174308.329"
"6","28","16","426","173","18","1","0.13","361.775","29.034","149342.046","142083.147"
"6","28","17","664","63","17","0.9","0.13","223.818","23.771","82711.51","77813.596"
"6","28","18","496","41","16","0.8","0.13","48.023","17.378","13709.739","11256.832"
"6","28","19","124","10","14","0.8","0.13","9.513","14.279","2695.798","633.159"
"6","28","20","0","0","14","0.8","0.13","0","14","0","0"
"6","28","21","0","0","14","0.8","0.13","0","14","0","0"
"6","28","22","0","0","13","0.8","0.13","0","13","0","0"
"6","28","23","0","0","13","0.8","0.13","0","13","0","0"
"6","29","0","0","0","13","0.9","0.13","0","13","0","0"
"6","29","1","0","0","12","0.9","0.13","0","12","0","0"
"6","29","2","0","0","12","0.9","0.13","0","12","0","0"
"6","29","3","0","0","12","1","0.13","0","12","0","0"
"6","29","4","74","27","13","1.2","0.13","21.919","13.611","7502.503","5269.543"
"6","29","5","267","94","13","1.4","0.13","111.325","15.971","41005.765","37585.651"
"6","29","6","192","162","14","1.6","0.13","212.484","19.598","88165.809","83074.628"
"6","29","7","3","161","16","1.9","0.13","151.497","19.753","62681.43","58493.261"
"6","29","8","7","188","17","2.2","0.13","180.947","21.21","74162.499","69567.51"
"6","29","9","9","202","18","2.3","0.13","197.427","22.498","80191.973","75383.336"
"6","29","10","11","217","19","2.4","0.13","214.936","23.8","86743.678","81702.888"
"6","29","11","18","274","20","2.3","0.13","277.588","26.314","111625.273","105702.83"
"6","29","12","39","385","21","2.2","0.13","416.801","30.669","166602.694","158732.182"
"6","29","13","8","176","22","2","0.13","172.561","26.167","68536.342","64140.711"
"6","29","14","0","91","22","1.8","0.13","84.73","24.135","33134.169","29992.978"
"6","29","15","7","185","22","1.5","0.13","177.44","26.784","71294.145","66800.794"
"6","29","16","477","161","21","1.2","0.13","374.009","31.858","152848.794","145465.638"
"6","29","17","618","72","20","0.8","0.13","219.593","26.835","80662.894","75837.571"
"6","29","18","0","54","18","0.7","0.13","48.851","19.611","19406.131","16751.378"
"6","29","19","64","9","17","0.7","0.13","8.562","17.258","2377.126","325.779"
"6","29","20","0","0","17","0.6","0.13","0","17","0","0"
"6","29","21","0","0","16","0.6","0.13","0","16","0","0"
"6","29","22","0","0","16","0.7","0.13","0","16","0","0"
"6","29","23","0","0","15","0.7","0.13","0","15","0","0"
"6","30","0","0","0","15","0.7","0.13","0","15","0","0"
"6","30","1","0","0","14","0.7","0.13","0","14","0","0"
"6","30","2","0","0","14","0.7","0.13","0","14","0","0"
"6","30","3","0","0","14","0.7","0.13","0","14","0","0"
"6","30","4","278","23","14","1","0.13","17.326","14.505","5779.09","3607.198"
"6","30","5","576","49","15","1.2","0.13","106.336","17.772","31784.407","28691.043"
"6","30","6","16","140","17","1.3","0.13","134.19","20.804","55553.588","51617.987"
"6","30","7","89","241","18","1.4","0.13","274.191","25.585","113492.719","107504.105"
"6","30","8","17","238","19","1.4","0.13","235.535","25.492","95783.458","90422.353"
"6","30","9","394","337","20","1.6","0.13","677.265","37.869","269089.77","257587.733"
"6","30","10","313","415","20","1.7","0.13","723.038","38.632","284610.633","272558.63"
"6","30","11","66","429","21","1.7","0.13","489.304","33.576","194049.636","185206.569"
"6","30","12","1","126","21","1.7","0.13","118.946","24.055","46816.746","43190.727"
"6","30","13","2","134","20","1.7","0.13","127.203","23.269","50510.263","46753.367"
"6","30","14","208","367","20","1.7","0.13","529.514","33.66","212952.147","203439.289"
"6","30","15","0","36","19","1.7","0.13","33.434","19.862","12889.693","10465.843"
"6","30","16","0","82","19","1.6","0.13","76.204","21.015","30666.796","27613.033"
"6","30","17","660","63","18","1.5","0.13","223.255","23.843","82542.451","77650.528"
"6","30","18","472","43","17","1.3","0.13","49.165","18.257","14350.985","11875.357"
"6","30","19","0","9","14","0.5","0.13","8.562","14.273","2413.685","361.043"
"6","30","20","0","0","14","0.5","0.13","0","14","0","0"
"6","30","21","0","0","13","0.5","0.13","0","13","0","0"
"6","30","22","0","0","13","0.5","0.13","0","13","0","0"
"6","30","23","0","0","13","0.4","0.13","0","13","0","0"
"7","1","0","0","0","13","0.4","0.13","0","13","0","0"
"7","1","1","0","0","13","0.4","0.13","0","13","0","0"
"7","1","2","0","0","13","0.6","0.13","0","13","0","0"
"7","1","3","0","0","13","0.8","0.13","0","13","0","0"
"7","1","4","0","1","13","1.1","0.13","0.923","13.026","0","0"
"7","1","5","0","12","13","1.3","0.13","11.102","13.315","4283.946","2165.033"
"7","1","6","0","65","13","1.4","0.13","60.35","14.673","24902.675","22053.158"
"7","1","7","0","97","14","1.5","0.13","90.199","16.436","37092.979","33811.511"
"7","1","8","0","111","14","1.6","0.13","103.406","16.723","42261.541","38796.931"
"7","1","9","0","127","15","1.8","0.13","118.623","17.987","48138.231","44465.386"
"7","1","10","8","180","15","2","0.13","176.721","19.266","72148.338","67624.719"
"7","1","11","4","146","15","2.1","0.13","140.927","18.332","57164.642","53171.955"
"7","1","12","2","134","15","2.1","0.13","127.504","18.015","51599.587","47804.092"
"7","1","13","0","105","15","2","0.13","98.006","17.366","39461.163","36095.781"
"7","1","14","2","144","15","1.8","0.13","136.198","18.432","55597.949","51660.777"
"7","1","15","11","202","15","1.8","0.13","196.108","19.953","81301.262","76453.319"
"7","1","16","230","209","15","1.7","0.13","304.234","22.877","127955.605","121454.513"
"7","1","17","0","18","14","1.6","0.13","16.669","14.442","6527.012","4328.618"
"7","1","18","0","17","14","1.4","0.13","15.734","14.435","6074.39","3892.034"
"7","1","19","0","1","14","1.3","0.13","0.951","14.025","0","0"
"7","1","20","0","0","14","1.3","0.13","0","14","0","0"
"7","1","21","0","0","14","1.5","0.13","0","14","0","0"
"7","1","22","0","0","14","1.7","0.13","0","14","0","0"
"7","1","23","0","0","13","2","0.13","0","13","0","0"
"7","2","0","0","0","12","2.4","0.13","0","12","0","0"
"7","2","1","0","0","11","2.5","0.13","0","11","0","0"
"7","2","2","0","0","10","2.5","0.13","0","10","0","0"
"7","2","3","0","0","10","2.6","0.13","0","10","0","0"
"7","2","4","0","19","10","2.6","0.13","17.612","10.362","5839.93","3665.882"
"7","2","5","0","18","9","2.7","0.13","16.662","9.356","6672.473","4468.924"
"7","2","6","0","78","9","2.8","0.13","72.423","10.518","30629.882","27577.428"
"7","2","7","0","57","10","2.9","0.13","52.936","11.087","21788.41","19049.244"
"7","2","8","6","184","11","2.8","0.13","176.448","14.677","74154.151","69559.458"
"7","2","9","5","157","12","2.8","0.13","151.242","15.145","62676.7","58488.699"
"7","2","10","2","136","13","2.8","0.13","129.227","15.684","52893.951","49052.592"
"7","2","11","1","129","13","2.7","0.13","121.825","15.574","49676.819","45949.456"
"7","2","12","0","111","14","2.7","0.13","103.791","16.193","41971.343","38517.016"
"7","2","13","5","154","14","2.7","0.13","148.91","17.149","61006.006","56877.205"
"7","2","14","1","137","14","2.7","0.13","128.787","16.727","52820.163","48981.419"
"7","2","15","0","136","14","2.6","0.13","126.805","16.74","52398.378","48574.579"
"7","2","16","0","75","13","2.6","0.13","69.68","14.51","28717.15","25732.471"
"7","2","17","11","116","12","2.4","0.13","109.056","14.456","46080.404","42480.476"
"7","2","18","0","51","10","2.1","0.13","46.375","11.105","19062.729","16420.145"
"7","2","19","0","4","10","1.8","0.13","3.805","10.088","1052.881","0"
"7","2","20","0","0","9","1.5","0.13","0","9","0","0"
"7","2","21","0","0","9","1.3","0.13","0","9","0","0"
"7","2","22","0","0","9","1.3","0.13","0","9","0","0"
"7","2","23","0","0","8","1.2","0.13","0","8","0","0"
"7","3","0","0","0","8","1.1","0.13","0","8","0","0"
"7","3","1","0","0","8","1.1","0.13","0","8","0","0"
"7","3","2","0","0","8","1.1","0.13","0","8","0","0"
"7","3","3","0","0","8","1.1","0.13","0","8","0","0"
"7","3","4","79","25","8","1.2","0.13","20.359","8.557","6736.027","4530.227"
"7","3","5","226","81","9","1.4","0.13","94.626","11.526","35315.91","32097.411"
"7","3","6","180","160","11","1.6","0.13","205.904","16.425","86432.647","81402.879"
"7","3","7","780","101","13","1.8","0.13","515.078","26.106","219283.417","209546.217"
"7","3","8","716","157","15","1.9","0.13","671.817","31.69","277313.336","265519.905"
"7","3","9","875","122","16","1.9","0.13","874.067","37.689","350514.649","336127.405"
"7","3","10","466","360","17","2","0.13","820.165","36.871","326119.72","312596.886"
"7","3","11","202","459","18","2.2","0.13","665.442","33.46","266074.651","254679.452"
"7","3","12","315","429","19","2.3","0.13","752.938","36.175","298891.223","286333.203"
"7","3","13","255","413","18","2.2","0.13","656.496","33.272","263862.711","252545.89"
"7","3","14","791","148","18","2.1","0.13","795.506","36.961","320426.491","307105.391"
"7","3","15","751","130","17","1.8","0.13","622.391","32.805","256728.051","245664.04"
"7","3","16","616","118","17","1.5","0.13","399.326","27.813","166275.699","158416.774"
"7","3","17","533","84","16","1.2","0.13","210.226","21.934","79664.435","74874.491"
"7","3","18","366","53","14","0.9","0.13","54.687","15.605","18026.402","15420.539"
"7","3","19","53","8","12","0.9","0.12","7.61","12.217","2155.393","111.903"
"7","3","20","0","0","11","0.9","0.12","0","11","0","0"
"7","3","21","0","0","11","0.8","0.12","0","11","0","0"
"7","3","22","0","0","10","0.7","0.12","0","10","0","0"
"7","3","23","0","0","10","0.7","0.12","0","10","0","0"
"7","4","0","0","0","10","0.7","0.12","0","10","0","0"
"7","4","1","0","0","9","0.7","0.12","0","9","0","0"
"7","4","2","0","0","9","0.7","0.12","0","9","0","0"
"7","4","3","0","0","9","0.7","0.12","0","9","0","0"
"7","4","4","0","18","9","0.8","0.12","16.679","9.502","5336.617","3180.403"
"7","4","5","338","71","10","0.9","0.12","96.591","12.851","33524.643","30369.615"
"7","4","6","500","111","12","0.9","0.12","265.486","20.212","107887.692","102097.686"
"7","4","7","302","225","14","1","0.12","376.134","25.483","158121.622","150551.629"
"7","4","8","378","283","16","1.2","0.12","547.938","31.884","224152.579","214242.846"
"7","4","9","404","329","17","1.3","0.12","683.285","36.305","273308.529","261657.005"
"7","4","10","340","403","18","1.2","0.12","736.239","39.269","289340.094","277120.508"
"7","4","11","294","439","18","1.2","0.12","745.974","39.531","291966.537","279653.885"
"7","4","12","411","385","18","1.2","0.12","810.432","41.413","315738.607","302583.616"
"7","4","13","469","341","18","1.1","0.12","788.446","41.367","308458.389","295561.365"
"7","4","14","492","279","18","1","0.12","684.11","38.823","272021.053","260415.149"
